DATE	DAILY_ENTRIES
2019-05-21	6089660.0
2019-05-22	6086760.0
2019-05-23	6097257.0
2019-05-24	6179315.0
2019-05-25	3421096.0
2019-05-26	2787195.0
2019-05-27	2745587.0
2019-05-28	5771997.0
2019-05-29	6191652.0
2019-05-30	6173481.0
2019-05-31	6121097.0
2019-06-01	3473711.0
2019-06-02	2864007.0
2019-06-03	5764902.0
2019-06-04	6479363.0
2019-06-05	7292152.0
2019-06-06	6975484.0
2019-06-07	6426582.0
2019-06-08	3737383.0
2019-06-09	2853895.0
2019-06-10	6112774.0
2019-06-11	7313857.0
2019-06-12	6483342.0
2019-06-13	6123591.0
2019-06-14	5960593.0
2019-06-15	3544554.0
2019-06-16	2616452.0
2019-06-17	5675284.0
2019-06-18	5969880.0
2019-06-19	6097231.0
2019-06-20	6087604.0
2019-06-21	5870582.0
2019-06-22	3561636.0
2019-06-23	2915038.0
2019-06-24	5664745.0
2019-06-25	5850952.0
2019-06-26	6160354.0
2019-06-27	5993624.0
2019-06-28	5859896.0
2019-06-29	3534046.0
2019-06-30	3312551.0
2019-07-01	5547816.0
2019-07-02	5662526.0
2019-07-03	5572065.0
2019-07-04	2908805.0
2019-07-05	4233056.0
2019-07-06	2855658.0
2019-07-07	2498968.0
2019-07-08	5440504.0
2019-07-09	5791277.0
2019-07-10	6010960.0
2019-07-11	5950998.0
2019-07-12	5613153.0
2019-07-13	3380502.0
2019-07-14	2679864.0
2019-07-15	5518213.0
2019-07-16	5874662.0
2019-07-17	5884871.0
2019-07-18	5839460.0
2019-07-19	5482058.0
2019-07-20	3001820.0
2019-07-21	2381350.0
2019-07-22	5357889.0
2019-07-23	5539291.0
2019-07-24	6004056.0
2019-07-25	6012768.0
2019-07-26	5604117.0
2019-07-27	3425600.0
2019-07-28	2754178.0
2019-07-29	5396155.0
2019-07-30	5778175.0
2019-07-31	5805955.0
2019-08-01	5880539.0
2019-08-02	5504297.0
2019-08-03	3414965.0
2019-08-04	2690577.0
2019-08-05	5466284.0
2019-08-06	5720493.0
2019-08-07	5689371.0
2019-08-08	5682661.0
2019-08-09	5489478.0
2019-08-10	3257348.0
2019-08-11	2720207.0
2019-08-12	5382566.0
2019-08-13	5587509.0
2019-08-14	5732226.0
2019-08-15	5763317.0
2019-08-16	5354594.0
2019-08-17	3182332.0
2019-08-18	2540676.0
2019-08-19	5232614.0
2019-08-20	5455636.0
2019-08-21	5403476.0
2019-08-22	5384431.0
2019-08-23	5119257.0
2019-08-24	3284082.0
2019-08-25	2578712.0
2019-08-26	5148236.0
2019-08-27	5553766.0
2019-08-28	5582568.0
2019-08-29	5590485.0
2019-08-30	5183824.0
2019-08-31	3252559.0
2019-09-01	2706232.0
2019-09-02	2483864.0
2019-09-03	5631291.0
2019-09-04	5939449.0
2019-09-05	6288499.0
2019-09-06	6063892.0
2019-09-07	3431931.0
2019-09-08	2794382.0
2019-09-09	5973787.0
2019-09-10	6233077.0
2019-09-11	6284720.0
2019-09-12	6320337.0
2019-09-13	6189215.0
2019-09-14	3420876.0
2019-09-15	2802877.0
2019-09-16	5914646.0
2019-09-17	6314399.0
2019-09-18	6467808.0
2019-09-19	6407714.0
2019-09-20	6339459.0
2019-09-21	3606969.0
2019-09-22	2887101.0
2019-09-23	5957457.0
2019-09-24	6334938.0
2019-09-25	6489985.0
2019-09-26	6421325.0
2019-09-27	6280103.0
2019-09-28	3653549.0
2019-09-29	2820060.0
2019-09-30	5092011.0
2019-10-01	5536541.0
2019-10-02	6327402.0
2019-10-03	6348449.0
2019-10-04	6302717.0
2019-10-05	3625285.0
2019-10-06	2881962.0
2019-10-07	6013238.0
2019-10-08	6080616.0
2019-10-09	5234641.0
2019-10-10	6346609.0
2019-10-11	6202315.0
2019-10-12	3523073.0
2019-10-13	2899368.0
2019-10-14	4484689.0
2019-10-15	6165573.0
2019-10-16	6264531.0
2019-10-17	6422694.0
2019-10-18	6380549.0
2019-10-19	3671747.0
2019-10-20	2761873.0
2019-10-21	5844747.0
2019-10-22	6180037.0
2019-10-23	6461637.0
2019-10-24	6560698.0
2019-10-25	6307075.0
2019-10-26	3619668.0
2019-10-27	2507606.0
2019-10-28	6005289.0
2019-10-29	6311987.0
2019-10-30	6361803.0
2019-10-31	6134445.0
2019-11-01	6315674.0
2019-11-02	3617797.0
2019-11-03	3328593.0
2019-11-04	6092457.0
2019-11-05	5902525.0
2019-11-06	6447755.0
2019-11-07	6393497.0
2019-11-08	6190876.0
2019-11-09	3449562.0
2019-11-10	2720184.0
2019-11-11	5121441.0
2019-11-12	6187827.0
2019-11-13	6199526.0
2019-11-14	6403288.0
2019-11-15	6135017.0
2019-11-16	3561222.0
2019-11-17	2630770.0
2019-11-18	5865118.0
2019-11-19	6213375.0
2019-11-20	6432115.0
2019-11-21	6445041.0
2019-11-22	6122002.0
2019-11-23	3389839.0
2019-11-24	2448167.0
2019-11-25	6002948.0
2019-11-26	6275007.0
2019-11-27	5623028.0
2019-11-28	2350608.0
2019-11-29	3589952.0
2019-11-30	3103228.0
2019-12-01	2316824.0
2019-12-02	5480193.0
2019-12-03	6225616.0
2019-12-04	6506278.0
2019-12-05	6397672.0
2019-12-06	6268122.0
2019-12-07	3748354.0
2019-12-08	2902662.0
2019-12-09	5897969.0
2019-12-10	6230331.0
2019-12-11	6378072.0
2019-12-12	6455969.0
2019-12-13	6260310.0
2019-12-14	3765026.0
2019-12-15	3045987.0
2019-12-16	5967843.0
2019-12-17	6064491.0
2019-12-18	6283887.0
2019-12-19	6022287.0
2019-12-20	6119334.0
2019-12-21	3445476.0
2019-12-22	2861650.0
2019-12-23	5022573.0
2019-12-24	3915176.0
2019-12-25	1875779.0
2019-12-26	4099332.0
2019-12-27	4533088.0
2019-12-28	3440375.0
2019-12-29	2721517.0
2019-12-30	4542705.0
2019-12-31	4338852.0
2020-01-01	2636872.0
2020-01-02	5254307.0
2020-01-03	5279522.0
2020-01-04	3036600.0
2020-01-05	2432322.0
2020-01-06	5462766.0
2020-01-07	5768123.0
2020-01-08	5738510.0
2020-01-09	5858976.0
2020-01-10	5809421.0
2020-01-11	3267270.0
2020-01-12	2462241.0
2020-01-13	5476837.0
2020-01-14	5710578.0
2020-01-15	5971512.0
2020-01-16	5898747.0
2020-01-17	5675516.0
2020-01-18	2731243.0
2020-01-19	2379537.0
2020-01-20	3307807.0
2020-01-21	5549550.0
2020-01-22	5752103.0
2020-01-23	5701004.0
2020-01-24	5616159.0
