DATE	DAILY_ENTRIES
2015-04-10	5604039.0
2015-04-11	3789347.0
2015-04-12	3021843.0
2015-04-13	5865593.0
2015-04-14	6141950.0
2015-04-15	6362400.0
2015-04-16	6288528.0
2015-04-17	6156934.0
2015-04-18	3867381.0
2015-04-19	3043280.0
2015-04-20	5619169.0
2015-04-21	6149615.0
2015-04-22	6338636.0
2015-04-23	6356380.0
2015-04-24	6196508.0
2015-04-25	3912318.0
2015-04-26	2993791.0
2015-04-27	5910299.0
2015-04-28	6213312.0
2015-04-29	6327735.0
2015-04-30	6350591.0
2015-05-01	6351075.0
2015-05-02	3785444.0
2015-05-03	3078167.0
2015-05-04	6049317.0
2015-05-05	6209988.0
2015-05-06	6233059.0
2015-05-07	6319726.0
2015-05-08	6216318.0
2015-05-09	3778431.0
2015-05-10	2883084.0
2015-05-11	5856869.0
2015-05-12	6215936.0
2015-05-13	6404767.0
2015-05-14	6336117.0
2015-05-15	6378728.0
2015-05-16	3812128.0
2015-05-17	3076981.0
2015-05-18	5958738.0
2015-05-19	6204999.0
2015-05-20	6417675.0
2015-05-21	6347872.0
2015-05-22	6045171.0
2015-05-23	3572929.0
2015-05-24	2973991.0
2015-05-25	2939131.0
2015-05-26	6000933.0
2015-05-27	6314401.0
2015-05-28	6191409.0
2015-05-29	6131014.0
2015-05-30	3801778.0
2015-05-31	2950714.0
2015-06-01	5761160.0
2015-06-02	6196338.0
2015-06-03	6371472.0
2015-06-04	6178318.0
2015-06-05	6166937.0
2015-06-06	3689739.0
2015-06-07	3151064.0
2015-06-08	5971173.0
2015-06-09	6162809.0
2015-06-10	6379797.0
2015-06-11	6314800.0
2015-06-12	6187662.0
2015-06-13	3854375.0
2015-06-14	3226061.0
2015-06-15	5805146.0
2015-06-16	6055342.0
2015-06-17	6357058.0
2015-06-18	6220915.0
2015-06-19	6054130.0
2015-06-20	3695658.0
2015-06-21	2877014.0
2015-06-22	5816168.0
2015-06-23	6125772.0
2015-06-24	6110754.0
2015-06-25	6229884.0
2015-06-26	6041578.0
2015-06-27	3649521.0
2015-06-28	3002644.0
2015-06-29	5606013.0
2015-06-30	5894407.0
2015-07-01	5879019.0
2015-07-02	5840723.0
2015-07-03	3891515.0
2015-07-04	2847576.0
2015-07-05	2793132.0
2015-07-06	5508685.0
2015-07-07	5858474.0
2015-07-08	5955178.0
2015-07-09	5890309.0
2015-07-10	5845298.0
2015-07-11	3801528.0
2015-07-12	2972600.0
2015-07-13	5589536.0
2015-07-14	5803664.0
2015-07-15	5857441.0
2015-07-16	6117628.0
2015-07-17	5857187.0
2015-07-18	3515617.0
2015-07-19	2912205.0
2015-07-20	5567571.0
2015-07-21	5905447.0
2015-07-22	6146008.0
2015-07-23	6093237.0
2015-07-24	5801055.0
2015-07-25	3665443.0
2015-07-26	2904212.0
2015-07-27	5551833.0
2015-07-28	5913353.0
2015-07-29	5916318.0
2015-07-30	5801625.0
2015-07-31	5697674.0
2015-08-01	3541747.0
2015-08-02	2952934.0
2015-08-03	5546267.0
2015-08-04	5815632.0
2015-08-05	6025708.0
2015-08-06	5928627.0
2015-08-07	5698927.0
2015-08-08	3567567.0
2015-08-09	3007691.0
2015-08-10	5459454.0
2015-08-11	5459667.0
2015-08-12	5826968.0
2015-08-13	5802896.0
2015-08-14	5592431.0
2015-08-15	3522937.0
2015-08-16	2809416.0
2015-08-17	5206644.0
2015-08-18	5511598.0
2015-08-19	5614614.0
2015-08-20	5588796.0
2015-08-21	5380995.0
2015-08-22	3428392.0
2015-08-23	2791087.0
2015-08-24	5181915.0
2015-08-25	5486236.0
2015-08-26	5559606.0
2015-08-27	5626032.0
2015-08-28	5472071.0
2015-08-29	3381271.0
2015-08-30	2818273.0
2015-08-31	5294332.0
2015-09-01	5692243.0
2015-09-02	5908864.0
2015-09-03	5786717.0
2015-09-04	5502922.0
2015-09-05	3748045.0
2015-09-06	2927349.0
2015-09-07	2939531.0
2015-09-08	5759214.0
2015-09-09	6195692.0
2015-09-10	6345557.0
2015-09-11	6205982.0
2015-09-12	3788556.0
2015-09-13	2923168.0
2015-09-14	5235341.0
2015-09-15	5629612.0
2015-09-16	6478275.0
2015-09-17	6455936.0
2015-09-18	6363549.0
2015-09-19	3740050.0
2015-09-20	3015672.0
2015-09-21	6073645.0
2015-09-22	6138681.0
2015-09-23	5477902.0
2015-09-24	6068614.0
2015-09-25	6271886.0
2015-09-26	3883876.0
2015-09-27	3086563.0
2015-09-28	5971312.0
2015-09-29	6292018.0
2015-09-30	6329043.0
2015-10-01	6448004.0
2015-10-02	6139031.0
2015-10-03	3528684.0
2015-10-04	3003006.0
2015-10-05	5925992.0
2015-10-06	6258046.0
2015-10-07	6469735.0
2015-10-08	6514180.0
2015-10-09	6407106.0
2015-10-10	3869301.0
2015-10-11	3150528.0
2015-10-12	4687428.0
2015-10-13	6290740.0
2015-10-14	6455601.0
2015-10-15	6502216.0
2015-10-16	6398515.0
2015-10-17	4018926.0
2015-10-18	3131775.0
2015-10-19	6007653.0
2015-10-20	6337179.0
2015-10-21	6449009.0
2015-10-22	6479687.0
2015-10-23	6461014.0
2015-10-24	3828145.0
2015-10-25	2938596.0
2015-10-26	6069959.0
2015-10-27	6392115.0
2015-10-28	6301193.0
2015-10-29	6482830.0
2015-10-30	6533853.0
2015-10-31	3904765.0
2015-11-01	3663537.0
2015-11-02	6147903.0
2015-11-03	5990663.0
2015-11-04	6455031.0
2015-11-05	6390764.0
2015-11-06	6312648.0
2015-11-07	3831591.0
2015-11-08	3051577.0
2015-11-09	6057371.0
2015-11-10	6292110.0
2015-11-11	5559200.0
2015-11-12	6372880.0
2015-11-13	6386477.0
2015-11-14	3842629.0
2015-11-15	2846042.0
2015-11-16	6036567.0
2015-11-17	6427304.0
2015-11-18	6355934.0
2015-11-19	6338505.0
2015-11-20	6316940.0
2015-11-21	3644682.0
2015-11-22	2851002.0
2015-11-23	6103803.0
2015-11-24	6328901.0
2015-11-25	5875607.0
2015-11-26	2402766.0
2015-11-27	3699210.0
2015-11-28	3273570.0
2015-11-29	2670914.0
2015-11-30	5945165.0
2015-12-01	6251095.0
2015-12-02	6311011.0
2015-12-03	6443861.0
2015-12-04	6486278.0
2015-12-05	3992298.0
2015-12-06	3073330.0
2015-12-07	6122926.0
2015-12-08	6417111.0
2015-12-09	6486101.0
2015-12-10	6470386.0
2015-12-11	6491600.0
2015-12-12	4089816.0
2015-12-13	3288357.0
2015-12-14	6068844.0
2015-12-15	6328902.0
2015-12-16	6405146.0
2015-12-17	6247201.0
2015-12-18	6466625.0
2015-12-19	3928175.0
2015-12-20	3118446.0
2015-12-21	5920874.0
2015-12-22	5896425.0
2015-12-23	5635849.0
2015-12-24	4133474.0
2015-12-25	2007914.0
