DATE	DAILY_ENTRIES
2017-09-06	5880041.0
2017-09-07	6133503.0
2017-09-08	6112095.0
2017-09-09	3684192.0
2017-09-10	2855464.0
2017-09-11	6145212.0
2017-09-12	6284796.0
2017-09-13	6428194.0
2017-09-14	6409553.0
2017-09-15	6257226.0
2017-09-16	3736897.0
2017-09-17	2981203.0
2017-09-18	6049378.0
2017-09-19	6336067.0
2017-09-20	6195173.0
2017-09-21	5624334.0
2017-09-22	5591586.0
2017-09-23	3783177.0
2017-09-24	2911840.0
2017-09-25	5864251.0
2017-09-26	6222640.0
2017-09-27	6286323.0
2017-09-28	6329872.0
2017-09-29	6080006.0
2017-09-30	3525950.0
2017-10-01	2828323.0
2017-10-02	5916217.0
2017-10-03	6290941.0
2017-10-04	6368210.0
2017-10-05	6231975.0
2017-10-06	6083128.0
2017-10-07	3601207.0
2017-10-08	2797397.0
2017-10-09	4437575.0
2017-10-10	6243520.0
2017-10-11	6338028.0
2017-10-12	6257043.0
2017-10-13	6191175.0
2017-10-14	3564373.0
2017-10-15	2852930.0
2017-10-16	6116340.0
2017-10-17	6313106.0
2017-10-18	6368767.0
2017-10-19	6450908.0
2017-10-20	6248727.0
2017-10-21	3710601.0
2017-10-22	2885084.0
2017-10-23	5931860.0
2017-10-24	6136426.0
2017-10-25	6390497.0
2017-10-26	6437615.0
2017-10-27	6336619.0
2017-10-28	3690252.0
2017-10-29	2460334.0
2017-10-30	5858264.0
2017-10-31	6224163.0
2017-11-01	6369149.0
2017-11-02	6376885.0
2017-11-03	6347632.0
2017-11-04	3685383.0
2017-11-05	3232619.0
2017-11-06	6035378.0
2017-11-07	5921665.0
2017-11-08	6340660.0
2017-11-09	6391173.0
2017-11-10	5817814.0
2017-11-11	3436285.0
2017-11-12	2687568.0
2017-11-13	6009398.0
2017-11-14	6297304.0
2017-11-15	6337701.0
2017-11-16	6299672.0
2017-11-17	6279224.0
2017-11-18	3400743.0
2017-11-19	2724510.0
2017-11-20	6157587.0
2017-11-21	6188879.0
2017-11-22	5886457.0
2017-11-23	2364362.0
2017-11-24	3610139.0
2017-11-25	3172336.0
2017-11-26	2485114.0
2017-11-27	5853160.0
2017-11-28	6267788.0
2017-11-29	6319298.0
2017-11-30	6363983.0
2017-12-01	6306294.0
2017-12-02	3746033.0
2017-12-03	2817284.0
2017-12-04	6051501.0
2017-12-05	6251517.0
2017-12-06	6426585.0
2017-12-07	6449513.0
2017-12-08	6436828.0
2017-12-09	3475458.0
2017-12-10	2919288.0
2017-12-11	5935221.0
2017-12-12	6211960.0
2017-12-13	6139252.0
2017-12-14	6274227.0
2017-12-15	6145840.0
2017-12-16	3823255.0
2017-12-17	2915703.0
2017-12-18	5941847.0
2017-12-19	6282898.0
2017-12-20	6231143.0
2017-12-21	6033919.0
2017-12-22	5481597.0
2017-12-23	2948003.0
2017-12-24	2554335.0
2017-12-25	1793152.0
2017-12-26	3999832.0
2017-12-27	4687853.0
2017-12-28	4672737.0
2017-12-29	4530424.0
