DATE	DAILY_ENTRIES
2018-07-25	5726787.0
2018-07-26	5819399.0
2018-07-27	5629553.0
2018-07-28	3204239.0
2018-07-29	2750646.0
2018-07-30	5478023.0
2018-07-31	5669011.0
2018-08-01	5804701.0
2018-08-02	5720821.0
2018-08-03	5388739.0
2018-08-04	3131006.0
2018-08-05	2665833.0
2018-08-06	5268438.0
2018-08-07	5635322.0
2018-08-08	5611430.0
2018-08-09	5629729.0
2018-08-10	5506024.0
2018-08-11	2887497.0
2018-08-12	2510071.0
2018-08-13	5028273.0
2018-08-14	5478476.0
2018-08-15	5593896.0
2018-08-16	5565701.0
2018-08-17	5265913.0
2018-08-18	3008686.0
2018-08-19	2412027.0
2018-08-20	5118006.0
2018-08-21	5314017.0
2018-08-22	5366056.0
2018-08-23	5528864.0
2018-08-24	5202512.0
2018-08-25	3133343.0
2018-08-26	2585206.0
2018-08-27	5153969.0
2018-08-28	5422270.0
2018-08-29	5478331.0
2018-08-30	5518828.0
2018-08-31	5193631.0
2018-09-01	3001865.0
2018-09-02	2584088.0
2018-09-03	2583904.0
2018-09-04	5422485.0
2018-09-05	5933685.0
2018-09-06	6035463.0
2018-09-07	5879192.0
2018-09-08	3417715.0
2018-09-09	2500596.0
2018-09-10	4845286.0
2018-09-11	5336849.0
2018-09-12	6233706.0
2018-09-13	6258389.0
2018-09-14	6106412.0
2018-09-15	3527181.0
2018-09-16	2799702.0
2018-09-17	5812764.0
2018-09-18	5768176.0
2018-09-19	5362501.0
2018-09-20	6331180.0
2018-09-21	6134483.0
2018-09-22	3723061.0
2018-09-23	2768801.0
2018-09-24	5787614.0
2018-09-25	5982025.0
2018-09-26	6443644.0
2018-09-27	6353948.0
2018-09-28	6037333.0
2018-09-29	3464079.0
2018-09-30	2790317.0
2018-10-01	5785861.0
2018-10-02	6070833.0
2018-10-03	6284099.0
2018-10-04	6363302.0
2018-10-05	6234927.0
2018-10-06	3729476.0
2018-10-07	2866109.0
2018-10-08	4495446.0
2018-10-09	6245558.0
2018-10-10	6359126.0
2018-10-11	6167299.0
2018-10-12	6291529.0
2018-10-13	3453590.0
2018-10-14	2750455.0
2018-10-15	5758384.0
2018-10-16	6197496.0
2018-10-17	6272983.0
2018-10-18	6302606.0
2018-10-19	6085859.0
2018-10-20	3519048.0
2018-10-21	2723830.0
2018-10-22	5851901.0
2018-10-23	6256417.0
2018-10-24	6284467.0
2018-10-25	6447052.0
2018-10-26	6218676.0
2018-10-27	3078679.0
2018-10-28	2731507.0
2018-10-29	5859704.0
2018-10-30	6291519.0
2018-10-31	6275710.0
2018-11-01	6657528.0
2018-11-02	6173849.0
2018-11-03	3616179.0
2018-11-04	3270059.0
2018-11-05	5924404.0
2018-11-06	5608270.0
2018-11-07	6248965.0
2018-11-08	6436446.0
2018-11-09	6036814.0
2018-11-10	3369766.0
2018-11-11	2669316.0
2018-11-12	5044862.0
2018-11-13	6069352.0
2018-11-14	6261789.0
2018-11-15	6294375.0
2018-11-16	5848861.0
2018-11-17	3552814.0
2018-11-18	2594456.0
2018-11-19	5955543.0
2018-11-20	6152065.0
2018-11-21	5686484.0
2018-11-22	2166959.0
2018-11-23	3495037.0
2018-11-24	2858792.0
2018-11-25	2456350.0
2018-11-26	5801643.0
2018-11-27	6163954.0
2018-11-28	6243256.0
2018-11-29	6330155.0
2018-11-30	6206879.0
2018-12-01	3567437.0
2018-12-02	2606451.0
2018-12-03	6052749.0
2018-12-04	6349728.0
2018-12-05	6260946.0
2018-12-06	6369619.0
2018-12-07	6215806.0
2018-12-08	3752503.0
2018-12-09	2771454.0
2018-12-10	6008436.0
2018-12-11	6190740.0
2018-12-12	6269333.0
2018-12-13	6144695.0
2018-12-14	6249682.0
2018-12-15	3619746.0
2018-12-16	2757569.0
2018-12-17	5911036.0
2018-12-18	6133579.0
2018-12-19	6147132.0
2018-12-20	6198499.0
2018-12-21	5388029.0
2018-12-22	3480878.0
2018-12-23	2838713.0
2018-12-24	3434052.0
2018-12-25	1806148.0
2018-12-26	4132122.0
2018-12-27	4798979.0
2018-12-28	4347716.0
